users_id,customer_count,avg_transactions_per_month,frequency_category
02013b020d2440768791d606e25a0ca3,2,2.0000,"Low Frequency"
079ce2e02bfd43aa9219ce37a3f76579,2,2.0000,"Low Frequency"
0acb36179fee4ae4819fd9787d264587,2,2.0000,"Low Frequency"
0c97c6625f2e44488be86311ba19f48e,2,2.0000,"Low Frequency"
0e93554740464c2d979bf92620cc564d,2,2.0000,"Low Frequency"
1304e9a6279f496982ff63f67a2c6d1d,12,2.0000,"Low Frequency"
1526f3e212e7403384c4cc4f2a5038c7,2,2.0000,"Low Frequency"
164f965ecafa4b1d8632b9040c7c72c1,2,2.0000,"Low Frequency"
16ff36720c4540d4ae7272d042b7423e,2,2.0000,"Low Frequency"
17d9345656ef4bf397ca59f2b5a32872,2,2.0000,"Low Frequency"
190824459f654bc493c6ea623003aa2e,2,2.0000,"Low Frequency"
1b5b0c283d5246529b42d68c8bbd51c8,2,2.0000,"Low Frequency"
1bfa01da0fd64e9999b7365a0545d3a2,2,2.0000,"Low Frequency"
1d9a51032afd4e70b65e94a45d26fb61,2,2.0000,"Low Frequency"
201fd9e97b924d6a96e945869070906b,2,2.0000,"Low Frequency"
2078d5180a3c4ae991dcf80a9b4c67c2,2,2.0000,"Low Frequency"
259320b5d999497abe06b473a2a736e5,2,2.0000,"Low Frequency"
293e73ea422c434eb72259dfc77266a1,4,2.0000,"Low Frequency"
2a4982bf3c9241cb8c655e3276dbed63,2,2.0000,"Low Frequency"
30344b6361d04175bc63ffc1e75b86f3,2,2.0000,"Low Frequency"
330613e2f25448a4b42724962f28311a,2,2.0000,"Low Frequency"
36374b72d39f4969b84f6b711ed17c7e,4,2.0000,"Low Frequency"
39d1eb4d2a9341e8ab344d1bf2bb9bf1,2,2.0000,"Low Frequency"
3a32a6863fe3494d8389f6e9e58d9ce1,6,2.0000,"Low Frequency"
3ab5c777c773478eb64bccc751e97ae8,2,2.0000,"Low Frequency"
3f5f963277d74244a765ef39673a7ef5,28,2.0000,"Low Frequency"
3fd352e7d6184c47b947d00d657a0df0,2,2.0000,"Low Frequency"
40cc50c238e447959454d0ea94a9ede4,2,2.0000,"Low Frequency"
42f0c6878a93421e870f8735441826fc,2,2.0000,"Low Frequency"
487180b0282847abbcb0d64dfeaa63c9,2,2.0000,"Low Frequency"
48ff75653b5f4c96b0d74f9630bd9921,2,2.0000,"Low Frequency"
4e76767682a84705a34cdc831db9b889,2,2.0000,"Low Frequency"
5241683aa43245cbba509847f23925e5,2,2.0000,"Low Frequency"
5ae01f719fc144afbabec67fdaaf99e8,2,2.0000,"Low Frequency"
5b2f8e952c2f4f2ba1d6e78d9d89a074,2,2.0000,"Low Frequency"
5f0ec4c6ec7e426d9c780bac72317522,2,2.0000,"Low Frequency"
6035b64c62a440fcb0934b754fa5d332,2,2.0000,"Low Frequency"
62062f4742f646b8b5f3b085de11096a,20,2.0000,"Low Frequency"
622a265463df49fb85c6966973ea2e7e,2,2.0000,"Low Frequency"
6480fc26bb3b4889a3b3565137c6f305,10,2.0000,"Low Frequency"
6f045b731a4041e58749a518cda2cb6f,2,2.0000,"Low Frequency"
7512f9f8fef04f82876480d56c850c32,6,2.0000,"Low Frequency"
75f5267d48ee4b32ab3edec5d671a7f4,4,2.0000,"Low Frequency"
76d20ba67a11458f8e114b1e9985393e,2,2.0000,"Low Frequency"
7affcd43f69e44b9bfb8aba36f916d9d,2,2.0000,"Low Frequency"
7b1a2638d2324431a0f5d2e92c6e7bf7,2,2.0000,"Low Frequency"
834dcc26cea94093bb2915e35842e784,2,2.0000,"Low Frequency"
87d909f0f56b4b918c8261457806be07,2,2.0000,"Low Frequency"
8a05e4b424254998a5e567279cb99e46,2,2.0000,"Low Frequency"
8eadb8e605a548bbbbac26529afa5914,2,2.0000,"Low Frequency"
939d18200f084fdbbc431fc6d7739cf4,4,2.0000,"Low Frequency"
945457ee4a544561a383a619e18838f8,36,2.0000,"Low Frequency"
96ef884bceab46b99bf146fcbba0e70d,12,2.0000,"Low Frequency"
9cb67321e24e420aace8357ed02bfb88,2,2.0000,"Low Frequency"
a28b69a830674255a64193136f2c064d,22,2.0000,"Low Frequency"
a35dd487a6d0482e8308416579c1e716,2,2.0000,"Low Frequency"
ab545ae185034c33b8bbdb0e2ad3009a,2,2.0000,"Low Frequency"
b8ec2b09992b4bf98d2895356c171640,2,2.0000,"Low Frequency"
c262e2e1fbc44993ba09a6e9be41edd6,2,2.0000,"Low Frequency"
cf2abd0f572942d18281896ba6f58613,2,2.0000,"Low Frequency"
d325769058de408ba78ad7a2bd882573,2,2.0000,"Low Frequency"
d749108854e3448eb802ab2d4f41155c,2,2.0000,"Low Frequency"
d85f1b279bcf4ea9921b6ac9a1f9712b,2,2.0000,"Low Frequency"
d9832ba0b06c40be8ee1eb1d97ff3f38,4,2.0000,"Low Frequency"
e2b4b1c0b3954437b22181106f62df42,2,2.0000,"Low Frequency"
e3b863b7f1654aeca3c941423e35aa03,2,2.0000,"Low Frequency"
e433cf8a5ec74ac595ec0f63a5fda6f9,2,2.0000,"Low Frequency"
e4a6d57e2b754dcf87f650578d4f4503,20,2.0000,"Low Frequency"
ec435b9e0145454592a87ed3e854fd6c,2,2.0000,"Low Frequency"
f08914c45cd24da38692eb4824fae681,2,2.0000,"Low Frequency"
f2cc3296e7df4d94a17548481f0fe35b,2,2.0000,"Low Frequency"
f7e6a72d9bbe4e31a24d2be7d17df747,2,2.0000,"Low Frequency"
fcee7c73294e45b09f84e8ac4f25a95e,2,2.0000,"Low Frequency"
ff0f59eaee7247a998ce4c34b5bff6d2,2,2.0000,"Low Frequency"
03da7601f3fe46c79a3100da4fce1f95,23,1.9167,"Low Frequency"
ee248dcec14e432788bad4d7dfb0cc31,21,1.9091,"Low Frequency"
1931ab72a6614864a8f2cd176d3f6a4b,15,1.8750,"Low Frequency"
6d6d94cb341b4548929a6a9158d41a70,28,1.8667,"Low Frequency"
7a12b53865764ff4bd25853010f8ad3f,82,1.8636,"Low Frequency"
c25af3630bda4bffa8a6c4d15bd28bf5,11,1.8333,"Low Frequency"
3349a653305a47678ab21bf025df8d8b,29,1.8125,"Low Frequency"
89a6d468d86641afb7e03c18720ddbcf,18,1.8000,"Low Frequency"
44a307905e8741aca5f60151dc6d7f7e,19,1.7273,"Low Frequency"
f4b4a4d9d2d34650b29714a5ed586669,19,1.7273,"Low Frequency"
0cf2369925af40ea99e5a44e7794f09b,15,1.6667,"Low Frequency"
4d18ef4e6665444cb40f18673c2bbffc,10,1.6667,"Low Frequency"
4d4c6bf19a784ad88f2e8c092f8e706e,20,1.6667,"Low Frequency"
492421ea8ceb473c8ce20e6ff036f1f4,18,1.6364,"Low Frequency"
1012e7089c674c49bce1ee2cd31fde5a,8,1.6000,"Low Frequency"
24bbd403ebb2455ab39c934925cc7478,8,1.6000,"Low Frequency"
50ffb8552df54be29dee9a515cc6cf53,17,1.5455,"Low Frequency"
c4f3c33b865b47d1bba8ef09912a764f,26,1.5294,"Low Frequency"
066a474fe45b4024b2410d9e0b9aea86,9,1.5000,"Low Frequency"
0792de73788143e180789a5852939f35,3,1.5000,"Low Frequency"
0f80a85d15cb439f95e1f88d4eafa482,3,1.5000,"Low Frequency"
10cc87aeca044ff98ffe675f350f812b,3,1.5000,"Low Frequency"
2b9e642aec4949c3af0e5c75e8cb1495,6,1.5000,"Low Frequency"
35851a03131d4b46837acc586021d538,3,1.5000,"Low Frequency"
487250875221458aa4229355c46cc3c7,12,1.5000,"Low Frequency"
4ae0534cee1845e49c5c9806773b74ed,15,1.5000,"Low Frequency"
78533ddb2f5d4b479bd0f950c2b23f97,3,1.5000,"Low Frequency"
7b561d04a0c24c75b4da8f2196e506a2,3,1.5000,"Low Frequency"
910db40bc2c6427ab359e51d84622b05,3,1.5000,"Low Frequency"
a45632518e02465aa2376f5c6f8835f6,6,1.5000,"Low Frequency"
bb0cb0d44c99476ea9d6b15cff9eaf35,12,1.5000,"Low Frequency"
c6a4f2ef370a4decbd4372820b738bc5,3,1.5000,"Low Frequency"
eafa53efb3e6461da85fdddfcc3be2ab,3,1.5000,"Low Frequency"
f7ee9ced0da64b20a373505ff162c446,6,1.5000,"Low Frequency"
fd947ba1f47a490c8b778db7dd2fa472,3,1.5000,"Low Frequency"
bb0e119bedff4c28b13f67b2eaab49d9,16,1.4545,"Low Frequency"
d93dd943e0804403b7aed5d7e9ab4a04,32,1.4545,"Low Frequency"
7258b81a47074d25b8f5e43a621dd2e5,13,1.4444,"Low Frequency"
ac369d408e9f4da295738122e77cf513,24,1.4118,"Low Frequency"
de3a65dc77cf428480f6304151e91e6b,14,1.4000,"Low Frequency"
34c3ec4a7d4740b29144f142fa1bff73,18,1.3846,"Low Frequency"
4bad0eaac464452c97619a7d0bca2b50,15,1.3636,"Low Frequency"
93e67d3ee3d448dcb6986c124c0209b4,55,1.3415,"Low Frequency"
4a7273a2357e44be8ef28ae39a23b780,4,1.3333,"Low Frequency"
5e15dc7d5efe4feca226837d35f25f4d,4,1.3333,"Low Frequency"
6dff3bfd70974c7f9a3fb4fff9b284c3,8,1.3333,"Low Frequency"
c71b29fb83e541dea7a03dd3abb1268d,8,1.3333,"Low Frequency"
a19e319edd3745798613211abb7a2f6e,25,1.3158,"Low Frequency"
92e375aa763a49ef844061439ec65879,21,1.3125,"Low Frequency"
09a4c4927ae8435d85dbdaa879240ea2,22,1.2941,"Low Frequency"
38c757fa310141bd96433e6b7b674715,22,1.2941,"Low Frequency"
0ca465bf63424c13b452796a47dedc9f,9,1.2857,"Low Frequency"
1b14dc7040484782b2001299907d44e6,9,1.2857,"Low Frequency"
2d2d6d49d658473f879c90d10d057249,9,1.2857,"Low Frequency"
58cbae5faae344c3b86aa403669855d0,9,1.2857,"Low Frequency"
826d655905b74743b32b1d75b20a6673,54,1.2857,"Low Frequency"
f4fbe1887ef74ebbaa52b2164608d228,9,1.2857,"Low Frequency"
5cd31a65c47d46d7b047296c1caa3796,14,1.2727,"Low Frequency"
5fdde2afa0bb4b08994af6632eece108,14,1.2727,"Low Frequency"
01b6220d3c924888921599effa2142a1,10,1.2500,"Low Frequency"
92b1d35bd0a94cc5914c0cf2177fed90,5,1.2500,"Low Frequency"
a38d6a58005b41ef95f48595aab867fb,10,1.2500,"Low Frequency"
cbdda680d16c4af39541d77c2bf8a1a7,5,1.2500,"Low Frequency"
f6e7ef607fac4b1a913cbb103d21828e,10,1.2500,"Low Frequency"
fb83d51e8ee14637b4c7e64b7dfdf44f,20,1.2500,"Low Frequency"
7dc08d5a5ccf46bf9f300ebbba4b3cd7,16,1.2308,"Low Frequency"
3993dd844ec54bc2ba1d0fbcd9b66faa,11,1.2222,"Low Frequency"
5f0698d8e46042158fb3e95f5761c9e5,11,1.2222,"Low Frequency"
0fc5197186494316a05fa388a1bfe237,6,1.2000,"Low Frequency"
3bed020b1a704a9a8637724fc9e68bd2,12,1.2000,"Low Frequency"
60a32d25575948a9a40d014a9e4e0692,6,1.2000,"Low Frequency"
ad26328886624ee0b95ee53fbc5f5b62,6,1.2000,"Low Frequency"
b4cf2cc4be6e40489eb08e3df3973096,12,1.2000,"Low Frequency"
ba309322c8c14d88b70028082b993b46,12,1.2000,"Low Frequency"
e841278345a74f97a5ae866f7058163a,6,1.2000,"Low Frequency"
072504cb229248288c57386a5a5811fb,13,1.1818,"Low Frequency"
767a466180da4acdb906d18b00067b45,13,1.1818,"Low Frequency"
54660d0ba4bb45498689658dd1f219e3,7,1.1667,"Low Frequency"
78cc60eed7a84cf8b1e9516d9cdbb5ef,14,1.1667,"Low Frequency"
86cfa77223144beab1e6a83d06b57c50,7,1.1667,"Low Frequency"
9311ec1068eb48a89498153824e39279,7,1.1667,"Low Frequency"
e030efb8a5e54268af43bec906ec2121,7,1.1667,"Low Frequency"
ebeb83d617184d5ab34e29f676c7bad3,15,1.1538,"Low Frequency"
89279405e8a14b00ba8728d8b70fa7ed,8,1.1429,"Low Frequency"
bda57747dda34ea49d86b2c50ab4e400,8,1.1429,"Low Frequency"
be955daa1d864ac6b4c0506e1d362fbf,8,1.1429,"Low Frequency"
ea6ba33512234b1f89313d8bf0000798,8,1.1429,"Low Frequency"
fc2268ceb39240739e198ff5f243f922,8,1.1429,"Low Frequency"
03f359c97eb0483fa1ae8fa838dd22a8,9,1.1250,"Low Frequency"
21826651f06946fd96b62bb67ec875e8,9,1.1250,"Low Frequency"
3bb796d4cdb74b7184ee17e98755e8e1,9,1.1250,"Low Frequency"
57ddc708a5804372899fe8f827f5f979,9,1.1250,"Low Frequency"
6bc6a421853641509b240398c23f3ea2,9,1.1250,"Low Frequency"
98c9737ad1b448f5ae091dd095d9b6ce,9,1.1250,"Low Frequency"
d38976e2a7854b97be211103308d3803,9,1.1250,"Low Frequency"
e193419edde841a88984d679917dca40,9,1.1250,"Low Frequency"
7214313bf87640a4afb3c0a81ba338a3,19,1.1176,"Low Frequency"
0526eee494fb40fe8e2b24fd4088e41b,10,1.1111,"Low Frequency"
0ab451de84044ebc947550b47e5c2499,10,1.1111,"Low Frequency"
2c0cf7d384af439c9460e5691c07ed2f,10,1.1111,"Low Frequency"
a6204017423545a0866653d43ccc8ddf,10,1.1111,"Low Frequency"
ae89c480daf8405fb57d639b646c8be6,10,1.1111,"Low Frequency"
b2b1fd97684c404889c932cb7ae1f272,10,1.1111,"Low Frequency"
cfc735efb6874e2fa0c11f0c43839965,20,1.1111,"Low Frequency"
e4f48afaa524491eac14cbc43d49d372,10,1.1111,"Low Frequency"
ef605992d9054143955fb47dd0ffcfab,10,1.1111,"Low Frequency"
3b5aa2687dff494e98f3389c57e5befb,11,1.1000,"Low Frequency"
544d36e7249c4cf9b1da1d9b676b18b6,11,1.1000,"Low Frequency"
61a9a5bae39d45d2b7dd3d73aeedd697,11,1.1000,"Low Frequency"
8803618c6cf547fb928998f695d5ddb4,11,1.1000,"Low Frequency"
91e37a43851f40e49653874691ea1340,11,1.1000,"Low Frequency"
9d3348bb33f04de3a266dbd66b6cf9d7,11,1.1000,"Low Frequency"
a62c3ea3a6a7492283aecb937f910c1a,11,1.1000,"Low Frequency"
b31c8fdf45e74bd5a86631e0f7631c6e,11,1.1000,"Low Frequency"
bfadc6c497ff46b0abdb69308cdd57f4,11,1.1000,"Low Frequency"
ca8a13c15b244d8298f70ca094257c8f,11,1.1000,"Low Frequency"
cf2385f272bb4311915e51abc5437644,11,1.1000,"Low Frequency"
d459373f3d4d40eb97f0d567e22a708a,11,1.1000,"Low Frequency"
dff1a9c25063449ab40a5893ecc32fb0,11,1.1000,"Low Frequency"
ec821c8002c2405a8f09ef7ef0c52012,11,1.1000,"Low Frequency"
3cf31d44ba9c4f12bd4322995a4b4b27,12,1.0909,"Low Frequency"
72a1b530d1734fab846392f5fa425d02,12,1.0909,"Low Frequency"
8e71b990b17b4e09a271f0fd5dff9cdc,12,1.0909,"Low Frequency"
b1180130c5af41779e6de0e63e880077,12,1.0909,"Low Frequency"
bd10369c341843f8b696cf96c76f3452,12,1.0909,"Low Frequency"
cadd6ef23c164c0cbfc12d2cf507ce20,12,1.0909,"Low Frequency"
d2ef02312087402596800e13521f7d18,12,1.0909,"Low Frequency"
2987eda2405a4053b6fd09160944c5eb,13,1.0833,"Low Frequency"
74b0c6f273424ce7a122a07c0f05ad02,13,1.0833,"Low Frequency"
5118900694bd4ebb96fee8eda581cbbb,14,1.0769,"Low Frequency"
bf69d0fd68ad4809b8c680f866b96237,14,1.0769,"Low Frequency"
e1970d4cdc1f4b46ac30bf1d0fed3ec9,14,1.0769,"Low Frequency"
e312b8c6845c40b594b65964054da7e1,14,1.0769,"Low Frequency"
2ee6ef93e9454ee883b089477da41ee6,16,1.0667,"Low Frequency"
94b0ac569e13412bb3e4f43d89de6bac,16,1.0667,"Low Frequency"
c985c01f85d94a7f8a6e213c2705a6d2,17,1.0625,"Low Frequency"
fe9e6f3a41414a2db8bcb106fd359862,23,1.0455,"Low Frequency"
8a16a000fd8f412a89de356de94a5dd5,36,1.0286,"Low Frequency"
00aab34a8d5d4591942b3f4ce1ff8aa2,1,1.0000,"Low Frequency"
0106c8c221874837a96d7dc2c2ed2fd5,1,1.0000,"Low Frequency"
0607086077544c55833e09d3b449df75,16,1.0000,"Low Frequency"
072b84a1f86f48fe86a731f9447f2175,1,1.0000,"Low Frequency"
085e42f793fa442c8670eed4a10c7465,1,1.0000,"Low Frequency"
08c6fe3b46df4c318a00951642001e71,1,1.0000,"Low Frequency"
08c7db2fef704ea194493185199ad2c3,1,1.0000,"Low Frequency"
0a74a3fc84034184b9d2bf65f6f39dee,1,1.0000,"Low Frequency"
0a87474c039944d4b6160276e3fa5c46,1,1.0000,"Low Frequency"
0b61d59179e84587affc3c17825e21c6,1,1.0000,"Low Frequency"
0bc2cc5433df4e58a909831c61dc37dc,1,1.0000,"Low Frequency"
0c3aabad69014ab5aa2a05adfa4684b7,1,1.0000,"Low Frequency"
0e33bd8b3e0e40ad94021263cf7e1bd6,1,1.0000,"Low Frequency"
0e4cf48f5dc74366b955abe88c6dc77f,3,1.0000,"Low Frequency"
10f2447e17a34611ab6f1df7a6e65b03,1,1.0000,"Low Frequency"
11b6dd446dea494096d2eddcf25d7cd1,1,1.0000,"Low Frequency"
11f91ad38d4b43cc8f4783d1f096d5b6,9,1.0000,"Low Frequency"
12436e9fe1d94251afca9f468522a920,1,1.0000,"Low Frequency"
131520a55fe54f9081f19394d2a2c4c7,1,1.0000,"Low Frequency"
1335fc4c62084395b558afc1ee15945b,1,1.0000,"Low Frequency"
13b3032ed82b4d8c99863777d67750c5,1,1.0000,"Low Frequency"
1517f69e6e604c43b6d5ac0ac7a671ef,1,1.0000,"Low Frequency"
16af833c11ae4499b147f53907f3b7bb,1,1.0000,"Low Frequency"
17ce2f4418874f4e9a2e2251b26bdf36,1,1.0000,"Low Frequency"
18172ed6099b4a448b4d589c0c7744e6,1,1.0000,"Low Frequency"
182e4ab81b94420ba429787d81a46908,1,1.0000,"Low Frequency"
1837a33bb09543d28e77a399cba98b26,1,1.0000,"Low Frequency"
18c3b9575ccc4554b424d67d5a3e8985,1,1.0000,"Low Frequency"
19d8351119824b308f07bca1921a7a8a,1,1.0000,"Low Frequency"
1c03d00f9a754e64be540387b9d39e57,1,1.0000,"Low Frequency"
1c4a3e506cd04545af026e7fd3e3425b,1,1.0000,"Low Frequency"
1d923ca31dc34176918d165e835dea51,1,1.0000,"Low Frequency"
20213c495b7b496d8d7374fcd24bf131,1,1.0000,"Low Frequency"
2071c8b49fc74fba9d4ddf3c2bbddc86,1,1.0000,"Low Frequency"
20733dab758f4a2089da597c25090c56,1,1.0000,"Low Frequency"
207fb31a6984478e85fa0182695d2b05,1,1.0000,"Low Frequency"
21bdca5b10d64e0cb04833c25bfbf360,1,1.0000,"Low Frequency"
2273aa50c6bd4eac927948254b31ab83,2,1.0000,"Low Frequency"
22af70e7150f4b5dbb84c531562999d8,1,1.0000,"Low Frequency"
233e07ce6d794f7f8f47d1b2f675c747,1,1.0000,"Low Frequency"
24560f920f634d7e8c90a9d14030742a,2,1.0000,"Low Frequency"
26ee2882bdc8402299e902a279f7c998,16,1.0000,"Low Frequency"
27af3c7b0bb142639d279642964c93d4,1,1.0000,"Low Frequency"
2bfe84b497b9450cb069b2c2fcdc4bda,1,1.0000,"Low Frequency"
2c3e7ecb9acb4478a4d4a79b2f42b8d0,1,1.0000,"Low Frequency"
2cda573c10dd476eb2b8dd88c2e294ef,1,1.0000,"Low Frequency"
2d0ec450f70846f2ba4519f85aaffbf1,1,1.0000,"Low Frequency"
2d1169ab58b7415091ffaf8b00b3ac41,1,1.0000,"Low Frequency"
2e9f5d47890b46438becae73b1388b55,1,1.0000,"Low Frequency"
311d8bd22fcb40ad85ace015cac5fffe,1,1.0000,"Low Frequency"
321203c771a44c4092b913c3a52c99ca,5,1.0000,"Low Frequency"
328c6ebf40294d99aed11dad5e5a36f0,8,1.0000,"Low Frequency"
332554ce4d5b42118258fe986cc4a672,1,1.0000,"Low Frequency"
338038eb792e4163bb2fbfbc1859b1d7,8,1.0000,"Low Frequency"
33a4f53e233a45d6882a99ade22c3be6,1,1.0000,"Low Frequency"
3468023f87524fb298979afca204d7b9,1,1.0000,"Low Frequency"
34ae15ea6b82435fa980dd0cfa1c533a,2,1.0000,"Low Frequency"
370e9e3329724f1b9dc0c1184682434f,2,1.0000,"Low Frequency"
374c04b6f1e44193b873dc8c58c30d95,1,1.0000,"Low Frequency"
37b91daa9f1d4e7c81bd1547bbc8a253,1,1.0000,"Low Frequency"
385b62d971fa4be99853723601cd0356,10,1.0000,"Low Frequency"
39400c8d5b954ceebe70a08bcc4a41a3,1,1.0000,"Low Frequency"
3a2b63a459c3480aa9f308b8a9933119,3,1.0000,"Low Frequency"
3ab0b5df70d94558bbb484719ec1769d,1,1.0000,"Low Frequency"
3c4c18c3c1b0461ab4979913aeac1d14,1,1.0000,"Low Frequency"
3c6f29df1faf494c9f9945eabdbd2872,1,1.0000,"Low Frequency"
3e24f9826c1d421ebd5fe914e60b9e91,1,1.0000,"Low Frequency"
3f9dec34cbff49728c09b5f4e4f4a1d1,1,1.0000,"Low Frequency"
3fd8e9e3b7664d9f8029fab8f2f8c724,1,1.0000,"Low Frequency"
406f7bb445de4f0e91a1bbbcdbb52cb9,8,1.0000,"Low Frequency"
40939c134dcf4a19b291276c10637d9c,1,1.0000,"Low Frequency"
420ad78df07a4612a3c46564e6d53aa3,10,1.0000,"Low Frequency"
4287152849c445f88439e27b51c078d9,9,1.0000,"Low Frequency"
434fef3d23934230948777585dc5b20f,1,1.0000,"Low Frequency"
43c00edb71c943e2a602b1be380edd2c,2,1.0000,"Low Frequency"
4460a779807f4ab0b0608c1eda7370cd,9,1.0000,"Low Frequency"
457c6a08a5614341a319d2761f552884,8,1.0000,"Low Frequency"
4583504b689448509749262ba8c0411c,1,1.0000,"Low Frequency"
462c63ad6ee94f7686fd9bdab5f8a62e,3,1.0000,"Low Frequency"
4cf260e5ca1a45fb8a8d42e22f036293,1,1.0000,"Low Frequency"
4d46ce98c9c04f61a41fca5e1df3df0e,1,1.0000,"Low Frequency"
4d8c0c623b5b4542878e802250099712,3,1.0000,"Low Frequency"
54fc113b8c7d4a9c88fdc6d979858d43,1,1.0000,"Low Frequency"
5533f3ed29ea453c846502bff7c37661,1,1.0000,"Low Frequency"
557b03aa8d974c4a8a6efa99629a876b,1,1.0000,"Low Frequency"
56138abacfaf4edba2e5acf4acd7152f,1,1.0000,"Low Frequency"
5627db52d4b74518a93d790f253b3b7f,1,1.0000,"Low Frequency"
5757f0b6bfdd48929ae92bf23efa0a2c,3,1.0000,"Low Frequency"
57b8d18ec51e4987a3482b51124f270f,1,1.0000,"Low Frequency"
581c2378d8a44ccd962832044d7a0e5c,2,1.0000,"Low Frequency"
5bde615a9b4a45069eb50f373fd667a4,1,1.0000,"Low Frequency"
5c038ac33bba4dd3b069d8300f33bdfb,1,1.0000,"Low Frequency"
5c373e4881d04b2597c95732a6462326,1,1.0000,"Low Frequency"
5c6838bf705b47d5bf7d7ec12dc06435,1,1.0000,"Low Frequency"
5ca2dfe20b7e4508bed5af68a18518b8,7,1.0000,"Low Frequency"
5d15553dd99f413da7845055b54822e1,10,1.0000,"Low Frequency"
5eddd0da5c2046cfa1649e7d8bfbb50a,1,1.0000,"Low Frequency"
5f60564e5ecc4fe080d9b24e1af0cbfb,1,1.0000,"Low Frequency"
5fbc7e02c3d44b54b21229f5ffb86629,1,1.0000,"Low Frequency"
61467b1c985846458a1757e06c2901aa,1,1.0000,"Low Frequency"
61b6a611cee142e1b3559c029617ad85,1,1.0000,"Low Frequency"
61d1cd1055bb4127be96b0e6dc20280b,1,1.0000,"Low Frequency"
62b7d49bddf948dc98e4640c46a5e278,16,1.0000,"Low Frequency"
6354c59e8ea745bbbb91e7eac8106290,1,1.0000,"Low Frequency"
63dc756a21734732922a1e62a3dda7f1,1,1.0000,"Low Frequency"
6545d35b982f425ca26fdf51a84d0cdf,9,1.0000,"Low Frequency"
65bae8d55a35479199bd529e7da5bcd7,1,1.0000,"Low Frequency"
687ee5f95ce54d22a21750939c2dd013,3,1.0000,"Low Frequency"
6884e0427d274bb180a0f8107bbdc29c,1,1.0000,"Low Frequency"
690bdd868e794edaab34492bde33da54,1,1.0000,"Low Frequency"
69247b99aa864a56869ed5db8a92eb6a,1,1.0000,"Low Frequency"
69f35e290f6644e295057ccc445237eb,2,1.0000,"Low Frequency"
6a5f4d2af6d8439398f4abfa6f4ec43b,1,1.0000,"Low Frequency"
6a8d98655ea24dee9b36e7dda3cfbb5e,12,1.0000,"Low Frequency"
6acf2151f08d4f94ae1c1ad0274a01fe,1,1.0000,"Low Frequency"
6cdcb20e12bf46e3a4903034e3bdf8a5,1,1.0000,"Low Frequency"
6d132068480e4dac9a180060e16edf8f,1,1.0000,"Low Frequency"
6f9d052d32e54aedb853d1f30811e376,1,1.0000,"Low Frequency"
702a524a05db4b36b2f265766dd72e11,1,1.0000,"Low Frequency"
7088e23732204f37a1deb2e5f5bf34b7,4,1.0000,"Low Frequency"
70ae7efc2e0b4db1a4e4708f1eb8b850,3,1.0000,"Low Frequency"
718feb8f08b243c591b4089e17fbc97a,1,1.0000,"Low Frequency"
7203acfc619a4ec997261e8e5dad9bad,1,1.0000,"Low Frequency"
72381a3635b6436cbad2dd5d3f73d912,1,1.0000,"Low Frequency"
73027edc3bc8428487b1027415c584c0,1,1.0000,"Low Frequency"
75d24d9e02c94f64a0ba7013ada45e28,1,1.0000,"Low Frequency"
75e1ffe8dd1e4093b3e30009994aa957,1,1.0000,"Low Frequency"
76726dbac01043998c00b058f82696bb,1,1.0000,"Low Frequency"
7744dac2fcaf414ab3124df078b0fc58,1,1.0000,"Low Frequency"
78b7c2ba3ce740b69068ae5ac9c3016d,1,1.0000,"Low Frequency"
7940834540e0495eb5fc06239ba5aeee,1,1.0000,"Low Frequency"
7b4bcb343dc4401ca07baf9904f5b9b9,1,1.0000,"Low Frequency"
7bf91729971e4887843f3c8f38d0ac15,1,1.0000,"Low Frequency"
7c710889688c4454b7ba14139588c5b9,1,1.0000,"Low Frequency"
7ce70b16612d498193a21c87821f0867,1,1.0000,"Low Frequency"
7da57e6a2bd641708c5e02b304ebaac0,8,1.0000,"Low Frequency"
7e777ad872894a4580fdd24ac2c182b5,1,1.0000,"Low Frequency"
7ec8dc990abc494885c283b836f29af0,10,1.0000,"Low Frequency"
8044eb2989244027b8635858c38c506e,8,1.0000,"Low Frequency"
809819a393bc4fecb131306e46825840,1,1.0000,"Low Frequency"
80bc7743d60b4298b3689d2a3c36ff42,1,1.0000,"Low Frequency"
8214b09326fa4a25bb0dc84dd0707efa,1,1.0000,"Low Frequency"
849e82014eb14eb39e7f0b3e9b67131c,1,1.0000,"Low Frequency"
8a60458e54a04fc6a94132c5ef0a38e5,1,1.0000,"Low Frequency"
8a78f0b8829f4863b29fe8562c8c4cdc,1,1.0000,"Low Frequency"
8bdf18624bba4ef482cc24bd69198351,1,1.0000,"Low Frequency"
8d02b935a8b342c287c333a8e1ebf2a1,1,1.0000,"Low Frequency"
9067b6bb28a246649471725f3b2ff876,2,1.0000,"Low Frequency"
91b6e87ee4144994bf3868d281f821ff,1,1.0000,"Low Frequency"
924f5fe8242b4bd38b181c7f4be72d1f,1,1.0000,"Low Frequency"
9251a01ae7174855a310c015fce4dbc5,1,1.0000,"Low Frequency"
927af2d7a0ea48a9aa371e1bc5bbfdb4,1,1.0000,"Low Frequency"
933a959761214afe9cedb6ae5de2884f,2,1.0000,"Low Frequency"
940d9291f4064f098fdeb824d00e219d,1,1.0000,"Low Frequency"
9458632198b8443395102a41745eb67e,1,1.0000,"Low Frequency"
94da4cf1314b4b6ca55d7780d618d4af,9,1.0000,"Low Frequency"
